partner,Date,Casey,Casey,CML,CML,IDC,IDC,Jason,Jason,Ken,Ken,LAN MLN,LAN MLN,Patterson,Patterson,Phil,Phil,Travis,Travis
ownership,,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS,OIL,GAS
1745,2010-12-14,0.0,0.0,1.5638161700000002,4.02214794,34.29476097,92.03123374,0.0,0.0,149.27432004,419.61535087,16.9828649,6.4210314,150.14192583999994,399.74704771,15.002193550000001,43.87331038999999,0.0,0.0
1746,2010-12-15,0.0,0.0,1.7597835100000003,3.50539488,40.183542669999994,86.12302855000002,0.00385262,0.0,182.61945491,401.1484187,10.72409713,0.35163531000000003,173.48378430999998,372.24600100000004,16.81697524,39.905583289999996,0.0,0.0
1747,2010-12-16,0.0,0.0,2.0589643800000004,3.0362848700000002,44.228200060000006,70.78183766,0.00385262,0.0,189.10461268999995,318.15070077,15.29756358,0.34888386000000005,191.45341409999997,301.02835641,19.19323679,32.43652264,0.0,0.0
1748,2010-12-17,0.0,0.0,4.613225900000001,3.55759646,86.45090721,74.07520518,0.0,0.0,342.03198657000013,312.17843010999997,18.112042779999996,0.38135097,278.32262633000005,279.90442631999997,44.66776031999999,35.88561058,0.0,0.0
1749,2010-12-18,0.0,0.0,1.32891125,3.2351030400000003,27.338546899999997,75.45067424999999,0.009631550000000001,0.0,87.09021729999999,343.43272154,22.17423684,2.13168384,94.54518567000001,314.15985306,12.19874165,34.4281405,0.0,0.0
1750,2010-12-19,0.0,0.0,1.9259973000000001,2.01222909,40.988006240000004,41.99270936,0.0,0.0,176.87299887,180.18699902,16.693322190000004,4.1925662400000006,176.78747467000005,180.59161701,17.16370931,20.09927779,0.0,0.0
1751,2010-12-20,0.0,0.0,2.2245660700000003,1.3339731500000003,48.77577018999999,34.429019159999996,0.00385262,0.0,215.10690570000003,159.90279184000002,17.59033302,6.85757872,203.08655899999997,150.50744475000002,20.54284514,16.95974852,0.0,0.0
1752,2010-12-21,0.0,0.0,4.471897599999999,2.77536911,85.22181258999998,61.829724289999994,0.0,0.0,330.00733111,262.69516208,23.893824,5.50657643,262.11889978,228.1153041,42.817974039999996,30.418122420000003,0.0,0.0
1753,2010-12-22,0.0,0.0,1.9012919500000005,2.7012688999999996,37.25946941,66.10112989000001,0.0,0.0,127.19389764999998,297.96692722,17.11493462,5.8523910500000005,130.78393157999997,272.36365945,16.62723734,32.21901228,0.0,0.0
1754,2010-12-23,0.0,0.0,1.9048288999999998,2.63827421,36.543054909999995,63.79462482,0.0,0.0,113.71932129999999,287.98152368,26.916029769999998,8.46248316,128.29618603,276.08005205999996,17.002821169999997,31.46999939,0.0,0.0
1755,2010-12-24,0.0,0.0,1.6797007300000004,3.6427658099999998,31.2226155,82.39859646,0.0,0.0,91.48650755999999,359.81341734,18.82438432,6.092984030000001,104.08348333,317.9906597,14.071832709999999,42.016580760000004,0.0,0.0
1756,2010-12-25,0.0,0.0,1.6266159400000002,2.6727844800000002,30.969411079999997,61.87775419,0.0,0.0,94.60302504000002,277.37277824,18.72817832,7.767986220000001,106.4044116,266.61849712,13.96345353,30.805820920000002,0.0,0.0
1757,2010-12-26,0.0,0.0,2.9081982900000005,1.6063643,51.56086995,36.79095068,0.0,0.0,152.06914316,158.76873576,24.962988779999996,4.6065471,134.13085459,161.20916295,26.31838184,19.12029342,0.0,0.0
1758,2010-12-27,0.0,0.0,1.74382725,1.8722349,31.134753240000002,43.002808810000005,0.0,0.0,82.96786863999998,187.42447108000002,31.587981220000003,7.03717014,102.96621194000001,189.32605256000002,14.96870587,22.732104219999997,0.0,0.0
1759,2010-12-28,0.0,0.0,3.4827964400000004,2.93459092,61.781162280000004,60.35260218,0.0,0.0,196.29331234000006,253.60777542,26.65956732,6.21412236,156.87153485,223.91256286,31.6501518,31.891390539999996,0.0,0.0
1760,2010-12-29,0.0,0.0,3.65494543,2.41137835,67.03393113999999,62.37601592,0.0,0.0,222.68533763999997,287.29035355999997,10.888949799999999,6.510527130000001,168.15901869,268.30350338,33.78794157000001,30.081016039999998,0.0,0.0
1761,2010-12-30,0.0,0.0,4.260700730000001,3.41036977,82.38003869999999,76.19607826000001,0.0,0.0,270.89753332,336.55691383,33.29627428,6.30228501,240.23234638000002,301.44387580999995,39.63737114,37.79456032,0.0,0.0
1762,2010-12-31,0.0,0.0,3.27155533,3.03959055,60.49291542,68.82666462,0.021189410000000002,0.0,189.32160195999998,300.3381333,20.3541969,3.75961983,162.20078951000002,267.26366983,30.08959190999999,33.81140995,0.0,0.0
1763,2011-01-01,0.0,0.0,3.9623576399999996,2.1213652,68.88541108,49.07300267,0.00385262,0.0,206.98618891999996,215.6394933,35.08293571,6.71084817,204.91649493999995,182.20628652,35.73542405,24.70502624,0.0,0.0
1764,2011-01-02,0.0,0.0,3.3509948199999995,1.4096209499999999,61.28851528999999,39.56637266,0.00385262,0.0,191.13481699000002,181.19413694000002,34.0337167,2.86735176,182.74841726,146.31194244,30.5011604,19.858002489999997,0.0,0.0
1765,2011-01-03,0.0,0.0,3.9163025799999995,2.44672909,69.55734419000001,57.59590815999999,0.0,0.0,218.34432872999992,252.5979471,38.25131194,9.71769072,220.52133254000003,221.89744603000003,35.50082633,28.760659419999996,0.0,0.0
1766,2011-01-04,0.0,0.0,3.13816057,1.8732606399999998,56.05273639000001,48.54959615,0.0,0.0,166.78646239,221.29343094,33.13912834,9.716933759999998,169.58770880999995,205.33803079999998,29.403082769999997,24.262683029999998,0.0,0.0
1767,2011-01-05,0.0,0.0,3.9002563999999995,2.7472490800000005,69.17801624,65.29608698000001,0.0,0.0,212.50582432000004,293.30588416,33.1032072,4.46237112,205.8737956,255.49983967,36.00513153,33.086569,0.0,0.0
1768,2011-01-06,0.0,0.0,4.1586323499999995,3.27594501,76.53677470000001,73.03456126999998,0.0,0.0,240.9666979,319.48931804,35.40873535,1.72400424,230.81618040000004,287.08132187999996,37.891925549999996,37.45972394999999,0.0,0.0
1769,2011-01-07,0.0,0.0,3.31388565,2.76433383,65.03596614,66.71573888,0.0,0.0,201.93573944,301.87093816,33.494312470000004,2.5358292000000002,211.41615168,277.30082138,31.723182349999995,33.35954872,0.0,0.0
1770,2011-01-08,0.0,0.0,2.4819136700000004,2.01470013,49.97841153,50.163998809999995,0.0,0.0,159.75427165,228.84951707,28.17326604,4.3929183300000005,170.74025552999998,216.94990813,23.170084440000004,25.338627459999998,0.0,0.0
1771,2011-01-09,0.0,0.0,3.5829728900000006,2.80292705,68.30057166,65.26192756,0.0,0.0,220.23452972000004,282.28662425,28.320954370000006,2.45169134,199.94952970999995,253.26815698999997,34.309251249999996,32.31920667,0.0,0.0
1772,2011-01-10,0.0,0.0,3.5553237000000006,3.10589462,67.94668433,65.31757028999999,0.0,0.0,224.67179625999998,281.58426553,26.817012569999996,2.64899577,205.57757988,257.01374969,33.639999440000004,32.9104631,0.0,0.0
1773,2011-01-11,0.0,0.0,3.1964245900000003,2.38315352,65.43819996,50.31330622,0.0,0.0,221.85606227,216.98860659999997,22.893092850000002,4.214979850000001,211.03281212,212.63075931999998,29.655321629999992,24.62619513,0.0,0.0
1774,2011-01-12,0.0,0.0,2.8258224800000002,2.7497605400000005,56.458047490000006,55.23790507,0.0,0.0,175.70165181,223.16729982,32.146661710000004,14.246482109999999,194.69748991000003,226.45170726,26.742604650000004,28.128327600000002,0.0,0.0
1775,2011-01-13,0.0,0.0,4.25462676,2.57511401,83.32815346000001,53.53018933,0.0,0.0,299.19025584,221.16721856,33.04253095,16.767838949999998,272.23604852000005,224.78855494,39.52196512,26.749977710000003,0.0,0.0
1776,2011-01-14,0.0,0.0,4.7857496300000015,2.0271225900000003,89.18296816,43.12996812,0.0,0.0,230.745782,182.20362074000002,38.69243925,17.596718239999998,208.39300449,176.12870252,37.443750019999996,20.41420349,0.0,0.0
1777,2011-01-15,0.0,0.0,4.21931357,3.03786864,82.26724332,75.89225158,0.0,0.0,257.62617776,347.17549444,43.886525909999996,19.048217049999998,249.19277636000004,317.55947994999997,36.93368706,34.24448615,0.0,0.0
1778,2011-01-16,0.0,0.0,3.54178742,3.15751531,67.22453817,78.41050597,0.0,0.0,190.40398695,357.09336114,35.941672340000004,22.098151440000002,186.39506305000006,331.65596275999997,29.25883771,36.48224846000001,0.0,0.0
1779,2011-01-17,0.0,0.0,3.91949799,3.14836167,73.60206478,76.27088547,0.0,0.0,231.09924269000007,353.42930182,31.71029997,11.324392050000002,209.79651014999996,318.09960416999996,34.69854639,33.3771677,0.0,0.0
1780,2011-01-18,0.0,0.0,3.8732582000000004,3.5277438200000004,69.17957580999999,83.39652772000001,0.0,0.0,171.50123390999994,381.67353707999996,38.616303779999996,12.41132672,156.53562730000002,354.89712409,30.996840120000005,37.2399042,0.0,0.0
1781,2011-01-19,0.0,0.0,3.74986541,3.82519248,66.16412157,90.7575952,0.0,0.0,161.89413163,411.71220823999994,34.46176343,11.78524373,144.96482856999998,384.40524829000003,29.824052909999995,41.402647699999996,0.0,0.0
1782,2011-01-20,0.0,0.0,2.8908837,3.3105868099999998,53.13095407,79.78126085,0.0,0.0,137.94500847,368.72808924000003,26.086442309999995,6.846995939999999,115.75275852,349.05413882000005,23.55169153,35.44847824,0.0,0.0
1783,2011-01-21,0.0,0.0,3.51387637,4.01498389,64.41876554,87.76166755,0.0,0.0,174.50869328999997,345.05076972,29.66418852,13.999811269999999,164.54263035999998,323.34769256000004,30.928394429999997,38.555180209999996,0.0,0.0
1784,2011-01-22,0.0,0.0,2.83550677,3.57899265,53.17791746,82.76671194,0.0,0.0,157.78900922000005,373.92534960999996,20.35394905,6.069863799999999,130.10262816000002,348.01622476999995,24.201548390000006,38.5297645,0.0,0.0
1785,2011-01-23,0.0,0.0,3.6808592700000005,4.10770379,67.01629431,85.8787187,0.0,0.0,192.74015117,330.15370886999995,43.26378976,16.95445603,215.51962454999997,315.86001514000003,34.58592343,38.96351953,0.0,0.0
1786,2011-01-24,0.0,0.0,2.9841878900000003,4.13148386,56.12925067,85.68998014000002,0.0,0.0,177.19709663999998,327.79704775999994,27.99619977,17.54393545,167.68007092,316.72727707,27.849133119999994,39.57968243,0.0,0.0
1787,2011-01-25,0.0,0.0,2.7487315600000004,4.030661970000001,52.574562940000014,84.92195866000002,0.0,0.0,166.14137771999998,327.43344718,26.18811082,16.28434868,159.10635571,312.90789703,26.214379920000002,38.67426934,0.0,0.0
1788,2011-01-26,0.0,0.0,2.87320377,4.04556878,52.28933244000001,81.99557972000002,0.0,0.0,164.5202866,300.23928030999997,29.1892595,18.879678399999996,164.52367607,292.25373436,26.68045739,37.40205528,0.0,0.0
1789,2011-01-27,0.0,0.0,3.0945444600000007,2.7626104899999997,55.206923079999996,60.76614055000001,0.009631550000000001,0.0,164.656636,262.77831191999996,42.97205914,9.558336079999998,174.74961898,252.39225741,29.093635409999997,28.65069092,0.0,0.0
1790,2011-01-28,0.0,0.0,2.8917491099999997,3.5669509699999997,54.015250460000004,71.66454016,0.0,0.0,172.89348478,252.21737948000003,35.09815239,19.31432371,185.56656322,247.46489575,26.73782058,32.367111720000004,0.0,0.0
1791,2011-01-29,0.0,0.0,3.83123711,4.341662330000001,75.48379303,86.01839503,0.040452510000000004,0.0,263.68814448,301.65239889,37.568428520000005,23.595824729999997,261.2058977,297.93794414999996,35.578659259999995,39.89084348,0.0,0.0
1792,2011-01-30,0.0,0.0,3.70297392,4.3131597,70.32473779,89.31699111,0.0,0.0,224.80222462999998,318.5874900200001,33.762942779999996,22.013942359999998,241.12466826,314.36954992000005,32.825997699999995,41.27603387,0.0,0.0
1793,2011-01-31,0.0,0.0,3.3948152400000002,4.82982802,65.60754443,99.11787267,0.0,0.0,222.30147892000002,369.35347145,36.51262275999999,22.43339365,232.27957914000004,360.48746087,30.309831719999995,44.78437337,0.0,0.0
1794,2011-02-01,0.0,0.0,3.8388745,5.00374891,72.00123455,102.8216639,0.0,0.0,240.37184760999995,376.25682499000004,34.917897999999994,23.749251679999997,244.19435561999998,363.79542304,35.399211300000005,47.08716025999999,0.0,0.0
1795,2011-02-02,0.0,0.0,2.769159770000001,3.38547374,52.831241049999996,69.73202330000001,0.0,0.0,175.41291994,245.24131182,27.119610009999995,11.77012667,185.75475993,236.55736216999998,26.264072220000003,30.049349820000003,0.0,0.0
1796,2011-02-03,0.0,0.0,2.7540176100000004,1.28611006,53.301833510000016,25.936149729999997,0.0,0.0,194.63624134000003,84.73316333999999,17.86667223,5.41433842,168.49478248000005,77.0527436,26.555322159999996,12.09723448,0.0,0.0
1797,2011-02-04,0.0,0.0,2.39601711,2.8951022500000003,45.723099000000005,58.27794448,0.0,0.0,155.48622859999998,224.5236769,25.33941153,8.66549797,145.66945598,214.56919631,22.258539900000002,27.50472354,0.0,0.0
1798,2011-02-05,0.0,0.0,1.8822248600000002,3.15177381,38.7984919,65.60196335,0.0,0.0,137.58280878,279.5001355,13.078412040000002,13.37285298,113.91608070000001,274.07418816999996,20.49026082,31.992050419999998,0.0,0.0
1799,2011-02-06,0.0,0.0,3.64898995,3.8381224200000004,69.49127321,77.10166742,0.0,0.0,219.1944718,290.76161936,37.412307670000004,19.00219465,221.90391113,283.62746443000003,33.69637271999999,35.83058768000001,0.0,0.0
1800,2011-02-07,0.0,0.0,3.363420669999999,3.3722802300000003,64.96927371000001,63.7212235,0.0,0.0,200.53497149,212.99036670000004,37.18999607,19.86502492,205.53652804,213.63007738,32.269619940000005,29.87437597,0.0,0.0
1801,2011-02-08,0.0,0.0,2.9811037999999996,3.30594372,56.171451209999994,59.574032689999996,0.0,0.0,181.56125258000003,174.31971206,31.117758540000004,23.31641933,181.27347745,184.39432502999998,28.258329630000002,29.478758990000003,0.0,0.0
1802,2011-02-09,0.0,0.0,3.01512,3.64361876,57.49269066,67.98713784,0.0,0.0,204.94895542,214.79792582,21.86670156,14.878715219999998,188.45112095000002,213.30175562,27.73732884,32.97434704,0.0,0.0
1803,2011-02-10,0.0,0.0,3.060013420000001,3.71004927,58.78986616,74.33915469,0.0,0.0,201.45083932999995,260.2775687,20.75581132,12.47638745,178.83957144000004,241.90724292999997,29.418231359999996,33.03187052,0.0,0.0
1804,2011-02-11,0.0,0.0,2.50039869,3.3979443500000004,44.7500698,67.57597501999999,0.0,0.0,142.78816849,231.95536415,27.8581298,10.95069698,167.2309803,223.03116749,21.58955878,29.2668192,0.0,0.0
1805,2011-02-12,0.0,0.0,2.9434154500000007,3.24415535,53.783500350000004,62.18607504,0.0,0.0,169.53334160999998,214.51554149999998,37.09869706,8.805756449999999,204.36352311000005,208.64433354,27.56637658,29.336679670000002,0.0,0.0
1806,2011-02-13,0.0,0.0,1.80407882,2.91652149,36.56771567,57.97737531,0.009631550000000001,0.0,125.50505506999998,209.74081424999997,21.43963755,7.75685606,138.57852798000002,211.77918148999998,15.715598369999999,26.76851551,0.0,0.0
1807,2011-02-14,0.0,0.0,2.8122734,3.4415039,53.545373999999995,66.96231685,0.03082096,0.0,179.06069671,230.35285923,34.88475603,19.97171197,215.62342496999997,243.81615609,26.59822879,31.50776241,0.0,0.0
1808,2011-02-15,0.0,0.0,2.3363453,4.8574751,43.862565849999996,96.65831356000001,0.0,0.0,139.69091041000001,365.7367058599999,27.85126504,18.968918029999998,165.85539464000001,337.21270182,20.55421155,46.055417840000004,0.0,0.0
1809,2011-02-16,0.0,0.0,4.144921340000001,4.388811459999999,76.08662558,84.40092799000001,0.0,0.0,261.85598673000004,303.47144312,40.85694165,28.64466072,268.65552216000003,322.13778226999995,38.64495256000001,42.306511650000004,0.0,0.0
1810,2011-02-17,0.0,0.0,3.71299921,2.9566544700000006,68.82139322000002,60.7057399,0.00385262,0.0,242.43775607,221.43309809000002,27.32978194,27.5711137,225.69003225999992,221.32059661,34.61092013000001,28.821746169999997,0.0,0.0
1811,2011-02-18,0.0,0.0,3.894863539999999,2.96063995,70.49968907,60.23708647,0.00385262,0.0,241.19073605,225.03562738,31.226640970000005,16.49963235,226.42697169000002,225.43573824999999,36.98572221999999,28.44913464,0.0,0.0
1812,2011-02-19,0.0,0.0,4.02180073,3.10888601,72.88287095999999,63.06955787,0.0,0.0,255.28123202999993,235.47895039999997,28.272027310000002,18.373795979999997,235.89719724,242.18400244,37.72948839000001,29.74959031,0.0,0.0
1813,2011-02-20,0.0,0.0,3.663889290000001,4.012629980000001,67.55243017,78.50497264,0.0,0.0,239.65495470000002,292.95450873999994,30.45171093,17.810158719999997,232.56511282000005,292.84416505,33.837085390000006,38.61783886999999,0.0,0.0
1814,2011-02-21,0.0,0.0,3.3396365900000005,3.74002855,59.91008825,74.05303020999999,0.0,0.0,207.67312754999995,279.09666233,23.35775607,18.11457793,194.37189735999996,293.5729501,30.282995990000003,36.09240758999999,0.0,0.0
1815,2011-02-22,0.0,0.0,3.34708593,3.74210093,62.551382119999985,83.38784622,0.0,0.0,218.39446924000003,345.81797719,27.572912300000002,16.87729071,215.97559074999998,356.9793979600001,31.431385879999997,42.00541429,0.0,0.0
1816,2011-02-23,0.0,0.0,3.3907415500000004,3.05153423,62.66268379000001,60.139732640000005,0.0,0.0,221.04058645,245.336562,23.17198291,14.505314949999999,207.04984055999998,268.48037482999996,30.7857076,31.49006141,0.0,0.0
1817,2011-02-24,0.0,0.0,3.31074967,2.99297139,60.213487830000005,61.482823280000005,0.0,0.0,201.47933829,258.59138659999996,30.6392495,12.21070594,200.34360781999996,273.25810904,30.381388840000003,31.433756499999994,0.0,0.0
