Date,CASEY,CML,IDC,JASON,KEN,LAN MLN,PATTERSON,PHIL,TRAVIS,KYLE
2006-07-04,0.0,1.06604264,17.02868375,0.0,45.882324280000006,33.31843229,83.01482462,10.64292268,0.0,0.0
2006-07-05,0.0,0.600024,9.584624999999999,0.0,25.824948000000003,18.753339,46.725042,5.990388,0.0,0.0
2006-07-06,0.0,1.05804232,16.90088875,0.0,45.53799164,33.06838777,82.39182406,10.56305084,0.0,0.0
2006-07-07,0.0,1.0600424,16.932837499999998,0.0,45.6240748,33.1308989,82.5475742,10.5830188,0.0,0.0
2006-07-08,0.0,1.110927,17.74565205,0.0,45.710157960000004,33.73635579,82.70332434000001,10.84260216,0.0,0.0
2006-07-09,0.0,1.1415165999999999,18.234280499999997,0.0,45.6240748,34.0358085,82.5475742,10.9823778,0.0,0.0
2006-07-10,0.0,1.15566426,18.46027105,0.0,45.882324280000006,34.31383285,83.01482462,11.08221758,0.0,0.0
2006-07-11,0.0,1.1353692599999998,18.13608495,0.0,45.710157960000004,34.007828669999995,82.70332434000001,10.962409860000001,0.0,0.0
2006-07-12,0.0,1.1315161999999999,18.074536749999996,0.0,45.193659000000004,33.72325285,81.76882350000001,10.882538,0.0,0.0
2006-07-13,0.0,1.14188435,18.24015375,0.0,44.763243200000005,33.6369246,80.99007280000001,10.88253795,0.0,0.0
2006-07-14,0.0,1.13566346,18.14078355,0.0,45.02149268,33.68872155,81.45732322,10.88253798,0.0,0.0
2006-07-15,0.0,1.14188435,18.24015375,0.0,44.763243200000005,33.6369246,80.99007280000001,10.88253795,0.0,0.0
2006-07-16,0.0,1.12551596,17.9786905,0.0,44.93540952,33.53571946,81.30157308000001,10.82263412,0.0,0.0
2006-07-17,0.0,1.1133683799999998,17.7846487,0.0,44.763243200000005,33.32020624,80.99007280000001,10.7427623,0.0,0.0
2006-07-18,0.0,1.03604144,16.549452499999997,0.0,44.59107688,32.380765339999996,80.67857252,10.34340328,0.0,0.0
2006-07-19,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-07-20,0.0,1.04204168,16.64529875,0.0,44.849326360000006,32.56829873,81.14582294,10.40330716,0.0,0.0
2006-07-21,0.0,1.0400416,16.61335,0.0,44.763243200000005,32.5057876,80.99007280000001,10.3833392,0.0,0.0
2006-07-22,0.0,1.0847788600000001,17.327969,0.0,44.93540952,33.08326466,81.30157308000001,10.62295462,0.0,0.0
2006-07-23,0.0,1.10114725,17.58943225,0.0,44.763243200000005,33.184469799999995,80.99007280000001,10.68285845,0.0,0.0
2006-07-24,0.0,1.06863112,17.0700297,0.0,44.59107688,32.74272918,80.67857252,10.503146880000001,0.0,0.0
2006-07-25,0.0,1.08692604,17.36226705,0.0,44.677160040000004,32.98622223,80.83432266,10.60298664,0.0,0.0
2006-07-26,0.0,1.0807787,17.2640715,0.0,44.763243200000005,32.958242399999996,80.99007280000001,10.5830187,0.0,0.0
2006-07-27,0.0,1.07663144,17.197824699999998,0.0,44.93540952,32.9927737,81.30157308000001,10.58301872,0.0,0.0
2006-07-28,0.0,1.0827787800000002,17.296020249999998,0.0,44.849326360000006,33.02075353,81.14582294,10.602986660000001,0.0,0.0
